Datetime,Tweet ID,Tweet,Location,Username
2009-09-03 00:01:04+00:00,3722147126,@bankofamerica sucks!!!!!!!!!!!!!!!!!!!!!!! Worst customer service ever!!!!!!!  Even the employee's hate it! Now that's bad.,,MikeAngelEnt
2009-09-02 23:06:39+00:00,3721162173,"Wants to bomb every @bankofamerica, customer service sucks ass",,TRISTINPETTIS
2009-09-02 20:03:28+00:00,3717657672,@BankOfAmerica's thumbprint rule irks man born with no arms! #BofA #BankOfAmerica #fail http://ow.ly/nNtr,,radmoose
2009-09-02 14:01:58+00:00,3711606114,"@BankofAmerica can suck it, just flipped on some douche manager, ""Look at my bank account bro, im a valued customer of this bank.""  FTW.",,Neldeezy
2009-08-31 18:39:15+00:00,3670996194,Since I totally think this is the point of Twitter- very upset about customer service @BankofAmerica. Will no longer bank with them.,,a_manners
2009-08-31 15:05:12+00:00,3666991431,Umm ok so @Bankofamerica sucks. What greedy capitalistic pigs. Thinking of switching to chevy chase,,pinkkiwi6
2009-08-31 14:05:42+00:00,3665946299,@bankofamerica! got to put that hustle money in the bank!,,Napstone
2009-08-30 04:01:28+00:00,3638979789,"I am soo glad that I decided to get rid of @BankOfAmerica, their fee structure and customer service reek of #FAIL.",,Spyderthief
2009-08-26 02:53:50+00:00,3548984495,My foreign currency is ready @BankofAmerica. Yesss. Cant wait to see all the different colored bills.,,AndriaLindquist
2009-08-22 17:31:57+00:00,3475265689,One ATM @BankofAmerica in Southampton-wtf? 3:10 luxury liner back to NYC to DJ Anchor tonight- back to the hamps tmrw to DJ for Kelly Ripa,,DJmattheckman
2009-08-22 17:29:43+00:00,3475225492,"about to go to @bankofamerica , @wamu , @fry's , @walmart , and @homedepot ...wow.. tired and i haven't left",,soadchika
2009-08-21 19:55:26+00:00,3456928927,@BankofAmerica Making a'DEPOSIT??' Shocking!!!! :),,MrGnocchi
2009-08-21 15:18:20+00:00,3451483438,Hoping @bankofamerica will finally give @CsickSociety his card...,,CollegeNick
2009-08-21 13:43:59+00:00,3449787273,"#fact It is very annoying when @bankofamerica throws roadblocks into the police investigation. Um, stop ""protecting"" me from myself!",,DrAndreaBonior
2009-08-19 23:00:08+00:00,3415183582,@bankofamerica #BankofAmerica Run + hide from Bank of America. Do business at your own risk. Can't get a live person to talk to you.,,ashleyladd
2009-08-19 22:59:17+00:00,3415166635,@bankofamerica #BankofAmerica Worst customer service in history. Impossible to speak to live people about mortgage problems.,,ashleyladd
2009-08-19 19:54:34+00:00,3411725181,Goodbye @bankofamerica. Hello @TheProBank. I look forward to the return of personalized customer service. Oh wait...BOA never had it!,,ErinVanSickle
2009-08-18 03:26:26+00:00,3375641626,@laurafrombk no some shit want down at that stupid ass @bankofamerica im so dropping my bank account,,TysonPierce
2009-08-17 19:02:45+00:00,3366717281,But seriously who else understand how annoying those ppl @ the bank r..the irony is i used 2 b 1 of those ppl @bankofamerica ....*dlc*,,thedoncastor
2009-08-16 02:13:43+00:00,3337870640,RT @williamlifestyl :I am down 1G does @bankofamerica sponsor good times?&lt;-- probably not but let me hit up the Maloofs 4 ya,,jSylva
2009-08-16 02:06:23+00:00,3337767162,I am down 1G does @bankofamerica sponsor good times?,,WilliamLifestyl
2009-08-15 19:45:32+00:00,3332700241,I have been depositing checks to my biz account in my name for 5yrs. All of a sudden they won't take my deposits. @bankofamerica sucks!,,JoeySampaga
2009-08-15 04:12:12+00:00,3322625587,"FFFUUU @BankofAmerica for keeping me on hold for 1 hour & 23 minutes, then transferring me overseas! No wonder I closed my accts. years ago!",,Banstaman
2009-08-14 17:33:23+00:00,3311694209,Goodmorning tweets..go down to your nearest @bankofamerica and get the free checking..why wouldn't you want to bank with the best lloll,,josephVelasquez
2009-08-14 03:21:27+00:00,3300472182,@bankofamerica keep the change?  More like move the change,,lilac__jun
2009-08-13 17:49:19+00:00,3290377611,"whoa, i was on bill pay @bankofamerica when I got a Error 404--Not Found. That IS a little disconcerting. Users over 50 would have freaked.",,jrome
2009-08-13 00:35:38+00:00,3276355596,"2nd time this has happened on @bankofamerica. they can't do anything until charges complete. way to go, BofA. #bankofamericafail",,virtualandy
2009-08-12 20:46:49+00:00,3272630871,230 in over draft bullshit! Fuck @bankofamerica eat a bag of dicks. I'm done with you.,,iamzachbond
2009-08-10 19:01:35+00:00,3230135043,"hmm, alotsa cute asian bank tellers @bankofamerica",,patricksatana
2009-08-06 20:29:06+00:00,3168865278,"@bankofamerica sucks, pass it on.",,rtsnance
2009-08-04 20:42:56+00:00,3131405136,@therealBdoss @1SeXyFaTboY Im sitten here @BankofAmerica & i asked for Charles Ellis... They said he is on a lunch break... What a SHOCKER,,The_Mike_White
2009-08-04 20:40:38+00:00,3131368644,"@therealBdoss @1SeXyFaTboY Man im shocked im @BankofAmerica & B Doss is doin security, I thought he worked here. Doss do i have to sign in?",,The_Mike_White
2009-08-04 18:14:42+00:00,3128821543,@chrisfinlay did you try to open your @bankofamerica acct online or in branch? Just curious.,,allantear
2009-08-02 17:38:31+00:00,3089227642,In england getting mad with @bankofamerica =( but having a blast here and the sun even decided to show its face,,bakingqueenliz
2009-07-31 03:57:37+00:00,2944797500,"@bankofamerica Deciding to all of a sudden ""not accept my PIN"" doesn't really work for your 15+ yrs customers when on travel. Uggh!",,widgetgirl
2009-07-30 20:11:41+00:00,2936940537,"Detailed meeting with Greg Mech, Regional Managing Director for Bank of America today - what an awesome team he has @BankofAmerica",,unitedwayoc
2009-07-30 17:38:53+00:00,2934197540,@msparker7 @BankofAmerica in Plano,,Chelley_Bee
2009-07-30 02:46:38+00:00,2922582572,At the @bankofamerica spirit rally..too much love it,,josephVelasquez
2009-07-29 21:13:09+00:00,2917013412,"@bankofamerica how come when I go to view my account online, 90% of the time I get an error that says ""this webpage is not available.""",,thompulliam
2009-07-29 17:15:40+00:00,2913036575,RT @ellencrimitrent: Is it me or is something wrong with this sign? http://yfrog.com/7beh8j @bankofamerica - seriously?,,sweetfunkyvint
2009-07-29 07:25:22+00:00,2905953180,had a busy day@ work..then practice till late :/ free chipotle tho con la jordie..still practicing.manana will be fun @bankofamerica,,josephVelasquez
2009-07-28 22:22:02+00:00,2898303668,"No @bankofamerica teller, I do not want to deposit my shit throught atm!!! That's why I come in the bank, stop trying to pitch me on it!",,MattySalazar
2009-07-28 10:25:58+00:00,2887846895,rt @BankOAmericaSux: @BankofAmerica settled another overdraft lawsuit. I'm sure they didn't tell you about it: http://bit.ly/v3qF,,CCfromNJ
2009-07-24 02:32:32+00:00,2810814840,"Hmmm similar wavelengths.. they charge me $35 a month ""e-management"" fee. RT @psandalio I HATE bank of America. @bankofamerica I HATE you!!!",,greenwaybarista
2009-07-23 22:36:43+00:00,2807129850,@bankofamerica Yay!!!!!,,diamlesblatt
2009-07-23 03:19:03+00:00,2791388887,@bankofamerica: thinking of switching to another bank!  Overdraft fees?  Clean up your online running balances!!!!!,,amberbrown
2009-07-22 00:57:15+00:00,2768690756,@BANKOFAMERICA OPENIN' UP THIS @THIZZKENNELS BANK ACCOUNT!!!,,PITAPINORICH
2009-07-18 03:49:24+00:00,2701033036,http://bit.ly/3Rx6WL Ahh one persons passive aggressive rage. @bankofamerica you kind of suck.,,jesst42
2009-07-18 03:43:35+00:00,2700958166,@bankofamerica integration between California and the rest of the world is equivalent of different planets! Horrible cust svc!,,BrandReport
2009-07-18 01:10:57+00:00,2698881971,oh @bankofamerica how was I supposed to know that when you say your check will post today you really mean tomorrow?,,honkytonk4
2009-07-17 20:59:43+00:00,2695288721,FUCK @bankofamerica u guys blow!,,jproduction
2009-07-17 20:16:10+00:00,2694602727,RT @PeteForsyth: So awesome how @BankOfAmerica sent a letter explaining new fee a month AFTER assessing the fee #accountclosed - Cost me $80,,Will_Austin
2009-07-17 20:01:53+00:00,2694373675,So awesome how @BankOfAmerica sent a letter explaining new fee a month AFTER assessing the fee. #accountclosed,,PeteForsyth
2009-07-17 16:34:45+00:00,2690994889,@bankofamerica I've been banking with you since 1994.. That ends today..,,Will_Austin
2009-07-17 16:33:12+00:00,2690969326,"@bankofamerica In the past eight months, I've been charged $354.88 in fees on a $3,000 CC balance.. Way to help people during this economy..",,Will_Austin
2009-07-17 15:45:05+00:00,2690173258,Online chat with a @bankofamerica customer service representative.  Very informative and helpful.,,nromeo
2009-07-16 13:22:34+00:00,2669337139,How about that. @BankOfAmerica appears to have decided to make an unauthorized debit on my account just for fun!,,briankraemer
2009-07-15 20:58:42+00:00,2657738370,Damnnn @bankofamerica how yall gon take a week sent me a replacement card & then send me the wrong card...smh,,_SBizzle_
2009-07-15 16:58:44+00:00,2653966312,@bankofamerica need some accounts today..being consistent is KEY..believership...and confident,,josephVelasquez
2009-07-14 23:47:18+00:00,2641452685,on hold with @bankofamerica pretty sure I left my card in an ATM machine a few minutes ago.... First time for everything. #idiot,,4rilla
2009-07-14 16:30:58+00:00,2634641001,I will be closing my accounts with @bankofamerica.  They are terrible.,,LeaDLA
2009-07-09 21:39:24+00:00,2557216530,"Just in case they ""do social media"" - @BofA @BankofAmerica - Talk to me. you suck. That's right. YOU.",,OfficialJimLin
2009-07-09 15:40:22+00:00,2551841955,@BankofAmerica you're the worst bank in the country hands down,,FarringdonPub
2009-07-08 19:20:44+00:00,2537316743,Twitshit: @gamefly (for not sending my games) @bankofamerica (just fukin up my money) @Twitter (for all these delayed messages) @PS3 (lame),,FoXyReDmAmA
2009-07-07 06:06:29+00:00,2510148078,off to bed. another long day at @bankofamerica....,,josephVelasquez
2009-07-06 13:09:16+00:00,2496552620,"@bankofamerica  this fees thing is really, REALLY out of control and I expect better behavior given that I am a long-time loyal customer.",,blakelyc
2009-07-03 17:13:46+00:00,2456681203,Going to be a busy day @bankofamerica.. We are shooting for 1Million ATM Deposits I know we can do it,,josephVelasquez
2009-07-01 19:22:42+00:00,2424723842,@bankofamerica  YOU SUCK!!! Every week its something!,,26_MsDian
2009-06-30 17:01:44+00:00,2406243265,"@bankofamerica new superfancy check reading ATMs are some idea but useless when it can't read the amount on a standard payroll check, #fail",,SayNo2Buzzwords
2009-06-29 11:46:25+00:00,2386384046,omg @bankofamerica finally you working for my mobile online banking. its about time.i was upset over a year and finally. and im an associate,,josephVelasquez
2009-06-28 18:37:33+00:00,2374554963,@bankofamerica excitedfor our new debit cards coming out. Only I would be lol expect them coming out the beginning of july,,josephVelasquez
2009-06-26 14:08:18+00:00,2344146848,#FF @Wachovia @BankofAmerica.  bc they got my funds right.,,yahighness__
2009-06-23 19:52:41+00:00,2299403148,@josephVelasquez What do you do @bankofamerica?,,jenninabox
2009-06-23 17:14:04+00:00,2297269284,At work making money..playing with money..all the same thing. I love @bankofamerica,,josephVelasquez
2009-06-19 17:06:55+00:00,2240748150,@bankofamerica my partna nem @thecarwash my partna dem @bunique79 my partna nem @glaminmotion my partna nem @iDREAMofMIMI my partna nem,,TeadavsTiara
2009-06-19 00:27:17+00:00,2230680154,http://twitpic.com/7ramx - The top team for supporters of the 2009 march for babies! Donating 223k thx @bankofamerica,,JamesatBabySpot
2009-06-18 20:58:07+00:00,2228056886,"ugh, i tweet too much.  i just tried to go to my bank's website by entering @bankofamerica.  #internetfail #squarespace",,solis510
2009-06-18 14:56:29+00:00,2223169934,@BankOfAmerica I need your help - please join my mob! http://140mafia.com/invite/direct_link?uid=1000097955,,MrParadise23
2009-06-17 23:47:35+00:00,2214473051,smh @BankofAmerica,,MsCoCoLuscious
2009-06-16 20:17:01+00:00,2197056566,"On the phone with @bankofamerica asking to see details of their ""thorough investigation"" of my dispute with @unitedairlines",,ThinkJeffThink
2009-06-16 04:32:45+00:00,2188242741,@soyteffy miss ya more. You ready to start working @bankofamerica manana,,josephVelasquez
2009-06-15 22:41:10+00:00,2184284678,"waiting for service @bankofamerica,they need more than one associate working,that just might help",,DariusAkaMrD
2009-06-15 19:58:35+00:00,2182289546,@bankofamerica  the bank of crooks,,Lidia_P
2009-06-15 17:50:17+00:00,2180709223,@gypsyhooker new job notbad at all . much better pay than that shit hole @bankofamerica :). and they got vision so i can get contactsagain:),,xhozt
2009-06-15 01:55:47+00:00,2172165962,"@KelseyLK Yeah, dude. @bankofamerica sucks so bad. I got rid of them",,tfooq
2009-06-14 17:21:02+00:00,2166903162,"I'm Toe to Toe with @BankofAmerica. What an infuriating system. I can't believe I'm still fighting over this stolen debit card, 3mo. later.",,KelseyLK
2009-06-12 01:45:12+00:00,2125246929,Shoutout to @bankofamerica for ruining more college students lives than all the hochi and mcd that will surely kill us in the end,,ZayIntheLife
2009-06-11 01:40:42+00:00,2111332865,@BankofAmerica Your credit cd division sends out card offers to the deceased. No wonder so many reports of identity theft.,,JKureczka
2009-06-10 13:42:39+00:00,2103207030,The only reason I follow you @bankofamerica is to tell you how much I hate you. Filed a complaint w/ the FDIC. Take that bitches!!!,,ad_chick
2009-06-10 13:05:54+00:00,2102860035,i'm really really really starting to HATE @bankofamerica,,DinaKiwi
2009-06-09 14:56:15+00:00,2090240585,"@bankofamerica BUT ONLY CAUSE WE'VE BEEN LISTENING TO IT FOR THE LAST 25 MINUTES, YOU CUNTS",,LOUISAHHHh
2009-06-09 14:55:13+00:00,2090229051,@bankofamerica who do I talk to to get the parts to the jam you play when I'm on hold?I'm feeling it!,,LOUISAHHHh
2009-06-08 20:09:43+00:00,2080566449,@missucr..im going to miss working with you friend. but im sure @soyteffy will do a great job:) @bankofamerica.,,josephVelasquez
2009-06-08 17:19:24+00:00,2078436007,is @bankofamerica,,PeterRayM
2009-06-06 18:41:34+00:00,2056733452,Break time is over. @missucr you love it? @bankofamerica,,josephVelasquez
2009-06-02 20:51:41+00:00,2008259225,"@BankofAmerica, you can put a hold on our checks but not our spirit.",,milkandeggsco
2009-06-01 23:53:12+00:00,1997458520,"I wish @bankofamerica wouldn't take my card in order to use the ATM, I'm always scared its going to @eat it.",,kr1snotchris
2009-05-29 23:26:46+00:00,1965734044,@Starsucks near happy vally rd. Going to @bankofamerica then home to relx. Be exallent to each otner.,,ascholfield
2009-05-29 15:44:21+00:00,1960939308,@tinaster just confident! lol @stephylineup u work @bankofAmerica? where cause i need to make a wire transfer to china 2DAY? !bo$s!,,SuperPowerFaust
2009-05-28 18:58:28+00:00,1950457443,@giannii you should tell @BankofAmerica that. Maybe they'll listen?,,Darnell
2009-05-28 18:20:05+00:00,1950069189,Dear @BankofAmerica:  You are being deceitful to all your line of credit holders.  I think it's a shame.  I'm not happy. You don't care.,,GingerCM
2009-05-27 18:42:58+00:00,1938593912,I'm craving some chinese food. At @bankofamerica with @missucr. Do you love it?,,josephVelasquez
2009-05-22 21:13:20+00:00,1886891031,Waiting @bankofamerica .Waiting for a while. Seems like one person is working here.They just added a huge monthly fee . got a good bank?,,brendonwilson
2009-05-20 10:08:10+00:00,1857821340,#TweeTerC∂a§Ter∂f♥Ta-w∂∂-∂∂-∂∂T!! @mad_swagg @alwoods @nook75th @DallasAustin @DueceDaProducer @BankofAmerica &lt;&lt;bOoOo 4 JAck'n ↑ ur rates!!,,Dynamic2020
2009-05-17 02:53:34+00:00,1822574570,@bankofamerica love that commercial !!! great job.,,stephagresta
2009-05-15 18:42:48+00:00,1808887242,ATM just ate my fat old-work check @bankofamerica trying to rectify situation. Trying to avoid going into phyco rant mode.,,SawyerFeels
2009-05-13 01:56:42+00:00,1780017209,Glad @BankofAmerica atm check deposit was created so I don't have to deal w/unfriendly tellers. All good till I had to cash bonds inside.,,SarahLindsay
2009-05-05 18:08:57+00:00,1708393457,Who has a customer service class that they can offer to @BankOfAmerica? Personal service is why SM Buss can compete with giants.,,menjivar
2009-04-30 19:33:37+00:00,1662039163,RT @SteveKayser  @BankofAmerica - 45 minutes on the phone to be told -- they would call back - never did --- BOA can you call back Steve?,,JeffKnize
2009-04-30 18:54:02+00:00,1661703205,It appears that @BankofAmerica just doesn't get it. My interest rate just went up FOR NO REASON. Taking offers to balance transfer!,,PatMcGrew
2009-04-24 16:04:49+00:00,1604876099,@bankofamerica there are a lot of unhappy customers out there. are you getting the message?  real question is - do you care?,,michaelmasseur
2009-04-24 00:26:54+00:00,1599232826,"Gotta find a different ATM this one has been hacked and has a skimmer in it, don't use @bankofamerica ATM on Belair Rd giant shop ctr in Md",,marioarmstrong
2009-04-23 20:25:10+00:00,1597363398,"Obama, in that meeting w/ credit card execs can you tell @bankofamerica to stop sending me cash advance ""checks?"" Thanks.",,seth_barnburner
2009-04-21 13:57:56+00:00,1575035630,@bankofamerica I am glad that you offer online chat - but it is NEVER available.  Only offer what you can support.,,shawnwood
2009-04-19 11:12:31+00:00,1557453404,advice to @bankofamerica - you should follow @bailoutchecks . however @bailoutchecks - you should get a dictionary. its cheques.,,Stormin_Norman
2009-04-18 03:23:32+00:00,1548230356,"@bankofamerica how dare you embarrass me at POS after calling earlier to alert you of the charge, and being assured it was taken care of.",,qwell
2009-04-13 22:28:46+00:00,1512284677,@bankofamerica can i please get a real person on the phone?,,kyds3k
2009-04-13 19:36:35+00:00,1511214751,@PR_Couture @bankofamerica and @citibank seem to be empty profiles though,,UnionSqandCo
2009-04-13 02:01:43+00:00,1506529816,"you know what's not helpful, @bankofamerica? When online billpay is down. Makes paying bills at my convenience a bit of a problem, huh?",,cadykansas
2009-04-03 02:29:19+00:00,1442741018,"@BankofAmerica - Your online banking system is horrible. Your ""safe"" secure system? I can't even access my own account!",,LadyMusic
2009-03-16 18:28:51+00:00,1337710181,"hey, @sprint.  you're about to find out why @bankofamerica is deathly afraid of me.",,blairblends
2009-03-13 23:07:31+00:00,1324534604,i love online banking with @BankofAmerica,,mollybermea
2009-03-13 22:40:16+00:00,1324412653,@bankofamerica dude lay off the fees i'm poor enough as it is bitches!,,RidikulosRainbo
2009-03-09 22:22:34+00:00,1302621703,@DesignPepper did you try @bankofamerica ?,,Merkprof
2009-03-05 06:32:23+00:00,1282314451,(@kenkeiter) Dear @bankofamerica. You need to hire me or someone else full-time to redo your account center. This is the worst thing I'v ...,,DearRobot
2009-03-05 06:32:07+00:00,1282313859,Dear @bankofamerica. You need to hire me or someone else full-time to redo your account center. This is the worst thing I've ever seen..,,kenkeiter
2009-02-25 19:52:19+00:00,1250562618,I hate @bankofamerica so much I could barf.,,sharongracepjs
2009-02-22 17:58:41+00:00,1237705988,Hey @BankofAmerica: How about U make my interest rate what it was when I opened the acct? I upheld my end of the bargain. U didn't.,,PatMcGrew
2009-02-19 02:28:36+00:00,1225279618,@Jennifer actually that's the wrong twitter name but I Know I saw @bankofamerica on twitter sometime.,,aruni
2009-02-11 22:17:38+00:00,1200595622,@bankofamerica are you really not online? you guys are really pissing me off today!,,neoblog
2009-01-27 21:09:45+00:00,1153245013,"@bofa_help Also, suggest you ask @biz or @ev to take eminent domain of @bankofamerica, then add single tweet redirect tweeps to you.",,BrandCustomer
2009-01-22 21:19:48+00:00,1140200716,@bankofamerica I HATE YOU I HATE YOU I HATE YOU,,buseysays
2009-01-21 22:09:58+00:00,1137444040,"@BankOfAmerica CEO buys 200,000 share of common Stock for $1.2 Million. Shades of Whitney and US Steel in 29? http://tinyurl.com/79ee48",,briankraemer
2009-01-17 03:25:07+00:00,1125433741,"thanks, but no thanks, @bankofamerica, to get my ""free"" credit report at ""no cost"" for only $129.99/year. have you no decency?",,dret
2009-01-15 20:56:49+00:00,1121965275,NOT an @BankofAmerica fan. Bank of America in talks for more bailout funds http://www.msnbc.msn.com/id/28671753/,,NicolePRexec
2009-01-12 02:47:53+00:00,1112207047,"@bankofamerica I cannot access my BOA Gold Visa information online. Link keeps saying, ""we are unable to complete your request.""",,tikkers
2009-01-08 20:57:24+00:00,1105200469,"@bankofamerica, If you're listening, you can suck it. 2 sub-$7 transactions are gonna cost us $70. Thanks for being the suckiest bank ever!",,JTB
2009-01-06 22:16:10+00:00,1100456536,NOT happy with @bankofamerica for charging me $$$ in business banking account fees. And they make it so difficult to close out your account.,,rosettathurman
2009-01-06 04:23:44+00:00,1098781174,@roaddoggz this was just like the spoofing that fake@paypal message or the fake @bankofamerica emails that you get in ur inbox,,ThenMediaCo
