Datetime,Tweet ID,Tweet,Location,Username
2011-09-30 21:10:26+00:00,119881815392649216,Will be closing my BOA account...forget you @BankofAmerica u can shove it...y'all have been nothing but the bane of my nuisance,,VanellAP_Sweetz
2011-09-30 21:07:03+00:00,119880963479175168,@bankofamerica please get the ONLINE BANKING working! thanks.,,ShariaC
2011-09-30 21:05:55+00:00,119880679659024384,"You're pushing your luck @bankofamerica, new monthly charges, website down, whats next? #bofa",,esmurphy
2011-09-30 21:03:57+00:00,119880181958721536,"“@shelleylewis: Next thing you know, @bankofamerica will announce that they are changing their name to Bankster http://t.co/scA6sZjz” // lol",,spiralgypsy
2011-09-30 21:03:18+00:00,119880019253276672,I've been using @bankofamerica for YEARS and years.. $5+/mo to use my debit card that's been free for a decade? Are you freaking kidding me?,,vinberdon
2011-09-30 21:00:51+00:00,119879401218387968,@bankofamerica You're going to start charging me fees. And NOW your website isnt working?! Remind me why I bank with you. CC @BofA_Help,,SamTRicketts
2011-09-30 20:59:12+00:00,119878988029116416,RT @_kellimarie I think I've decided to stop dealing with @bankofamerica & move on to greener pastures.  Anyon… (cont) http://t.co/ytawiUl,,APXMikeLowery
2011-09-30 20:55:50+00:00,119878140670652416,#FF @caseyanthony @wallstreet @markwalker @drconradmurray @bankofamerica @mcdonalds some of my besties show some support!!!,,GeorgeJets
2011-09-30 20:53:25+00:00,119877533574504448,"Seriously @bankofamerica site has been down ALL DAY!!! Charging us to use our own money, and you can't even make your site work #FAIL",,RachAlyssa
2011-09-30 20:49:41+00:00,119876594251743232,Love how @bankofamerica says you can avoid their debit card $$ by using their credit card which has no fee #fb #justforgetabttheinterestrate,,AMabry
2011-09-30 20:44:47+00:00,119875359620612096,"Am w/ all who #OccupyWallStreet ; fact is, they only respond 2 $.  REALLY want 2 make an impact?  Drop @bankofamerica & join a credit union!",,Carbon_Silver
2011-09-30 20:44:05+00:00,119875182339952640,@bankofamerica having hubby close all accounts! I'm smart enough to be with Chase! :),,mj5150
2011-09-30 20:43:11+00:00,119874958590623745,@bankofamerica why are you charging 5$ debit card usage fee? Please give me more information,,VidaSterLinG
2011-09-30 20:41:56+00:00,119874640817565697,"Next thing you know, @bankofamerica will announce that they are changing their name to Bankster http://t.co/6EQZEDjp",,shelleylewis
2011-09-30 20:41:25+00:00,119874513491075073,@chase if you start the monthly debit card charge like @bankofamerica U will lose my money!,,DanaOnAir
2011-09-30 20:34:05+00:00,119872667095543808,"What the heck, @bankofamerica?! Fix your online banking homepage! We're going on 8 hours and still waiting...",,joannafoucheux
2011-09-30 20:29:20+00:00,119871472973000707,"Mobile @bankofamerica been down all day. Really, after announcing a new monthly fee your site is down all day?",,sjones1971
2011-09-30 20:29:09+00:00,119871423488593920,Let them eat cake!!! @TheTaxDiva: RT @LakersNation: so the gov't (taxpayers) bails @BankofAmerica out & now they thank us by charging US ...,,ShoezyLover
2011-09-30 20:27:21+00:00,119870971359404032,@KazaaModo @BankofAmerica   #Suntrust wanted 150.00 a year from my everyday acct. I closed it and changed to a local bank.,,Navigator1924
2011-09-30 20:24:51+00:00,119870341936984064,#wtf @bankofamerica? I've been trying 2 get in2 #onlinebanking 4 like 20 mins.,,MishMohr
2011-09-30 20:23:35+00:00,119870024050679808,Thanks @Bankofamerica for making it an easy decision to move all of my money. #DebitFees,,BostonJoel7
2011-09-30 20:23:10+00:00,119869921034371073,"I'm appalled, changing banks and telling every @bankofamerica customer to change. Absolutely unacceptable to charge $5/ month for debits.",,lauren__ashley
2011-09-30 20:23:05+00:00,119869899081383936,@tdpnate @bankofamerica This is the kind of crap that makes me glad to 1) not have a BoA debit card 2) file bankruptcy on my BoA credit card,,TheDarklady
2011-09-30 20:21:04+00:00,119869388852695041,@lockerz been Fuckin up worse then @bankofamerica 2day,,invncble
2011-09-30 20:15:50+00:00,119868072411668480,@bankofamerica online has been down all day. Everybody is trying to close their accounts since that big announcement yesterday lol!,,glossyallday
2011-09-30 20:04:25+00:00,119865202274607104,and again @bankofamerica online banking is down on the last day of the month. BOA is not doing any work to get out of the doghouse here....,,kristindkinney
2011-09-30 20:02:54+00:00,119864818072162304,No wonder @bankofamerica has had there stock price turned into nothing. Website down all day. Their IT guy must be off for Bike Week.,,EdgarWilson
2011-09-30 20:00:14+00:00,119864146631196672,"@AndrewYellis @bankofamerica When Congress made the transaction fee lower, big banks decided to charge for the cards.",,inathanael
2011-09-30 19:58:28+00:00,119863704727732224,Welp @bankofamerica guess I'll go ahead and finish u off today. I only use u for a glorified bill pay system. no need for the headache.,,simsimmer
2011-09-30 19:47:39+00:00,119860980514697216,@britthoff I keep getting annoyed by them --&gt; @bankofamerica,,theandystratton
2011-09-30 19:46:51+00:00,119860779716591616,My #instincts tell me when Greece defaults @bankofamerica is DONE,,Muslims4RonPaul
2011-09-30 19:46:47+00:00,119860763203612672,"Agree! RT @theandystratton #wtf @bankofamerica -- your site sucks, you're starting to charge more fees, may finally be time for me to roll.",,britthoffbruno
2011-09-30 19:45:49+00:00,119860518147207168,Bank of America website problems continue http://t.co/5BnJYJ92 @BankOfAmerica,,devevangelist
2011-09-30 19:42:54+00:00,119859785427468288,@bankofamerica Launches Algorithmic Looting Platform Instinct @maxkeiser,,Muslims4RonPaul
2011-09-30 19:42:12+00:00,119859608742404096,"#wtf @bankofamerica -- your site sucks, you're starting to charge more fees, may finally be time for me to roll. #fb",,theandystratton
2011-09-30 19:35:00+00:00,119857798745034752,Score. @BankOfAmerica is down. Probably everyone trying to close their accts after new debit card fee announcement. http://t.co/QwDnRo6u,,MeredithLEaton
2011-09-30 19:31:57+00:00,119857028800851969,"This goes out to all the customers @bankofamerica & other big greedy bank, I loves my credit union http://t.co/LqM6OJ8y",,krystlemoore
2011-09-30 19:29:39+00:00,119856452914520065,@TichaPenicheiro it will be a 5 monthly fee when you use it. If you don't use it in that month you will not be charged. @bankofamerica,,raidergirl99
2011-09-30 19:29:00+00:00,119856286627139584,"@BarlowBrewing @davidctaylor @bankofamerica That charge is BS, they're already making 3% from merchants. 14 years with one bank is too long.",,wyldferment
2011-09-30 19:27:34+00:00,119855926986551296,@bankofamerica how about you blow me for that 5$ #digitaloutrage,,TweetTully
2011-09-30 19:25:02+00:00,119855290714820608,"@bankofamerica Should of focus grouped the change in policy, $1-2 a month would of been the perfect sweet spot.",,inlandmunson
2011-09-30 19:22:56+00:00,119854759833387008,@BankOfAmerica you are officially the worst. #ThatIsAll,,VersaQUE
2011-09-30 19:21:44+00:00,119854459508633600,@al3x These fuckers @bankofamerica are looking to charge for debit cards now... bastards! Can you send me my @banksimple card now? :(,,rburton
2011-09-30 19:20:38+00:00,119854181946368000,"how come a bank account that has been closed for the last 6 months is now open again and I ""owe"" them 36 USD??? @BANKOFAMERICA U SUCK!!!",,rodbeto
2011-09-30 19:15:22+00:00,119852858102386689,looks like USAA checking is getting rave reviews.  Looks like I'm going to them cause @bankofamerica can suck it.,,RenaySaysHey
2011-09-30 19:13:44+00:00,119852446515331072,I love it!!! @randiradio is slamming @bankofamerica for their raping of their customers with their new $5 monthly fee!!! Fuckers!!!!,"Place(fullName='Henderson, NV', name='Henderson', type='city', country='United States', countryCode='US')",Bluesaloon
2011-09-30 19:08:48+00:00,119851205764714496,"i took a 2 hour lunch to give @bankofamerica time to straighten out the website. i returned to find the same ""it's busted"" message. #fail",,maloriesellers
2011-09-30 19:05:08+00:00,119850281516281858,Sis just told me she's leaving @BankofAmerica because of debit fees. Wonder how many will follow? http://ow.ly/6JPu4 #interchange,,nquibria
2011-09-30 19:03:59+00:00,119849990196690947,@bankofamerica #fail for web being down,,daveag
2011-09-30 19:01:54+00:00,119849466462351360,#SuntrustBank too! RT so the gov't (taxpayers) bails @BankofAmerica out & now they thank us by charging US $5 a month to use our ATM cards?,,AleciaDCollins
2011-09-30 19:00:57+00:00,119849229605814272,"@almstreet their website is down right now too. So much for 24/7 banking, @bankofamerica",,beckyericson
2011-09-30 18:55:23+00:00,119847828662124544,Could BoA's site being down intentional on their part to keep deposits? Just sayin' #bankofamerica #boa @bankofamerica #assholes,,BenjiLA
2011-09-30 18:51:44+00:00,119846908184379392,Time to get rid of my @bankofamerica account. I refuse to pay a monthly fee to use my debit card. Bank recommendations?,,almstreet
2011-09-30 18:46:09+00:00,119845505831407616,@bankofamerica announces new fees for using debit card and now their system is down on a payday... Definitely #leavingBOA,,Jayna105
2011-09-30 18:44:04+00:00,119844978678710272,Stoked to be a new member of @PNCBank!!! Eff you @bankofamerica!!,,franknicolia
2011-09-30 18:43:39+00:00,119844877067485185,".@bankofamerica I know you don't need MY money, but you need OUR money. Stop fucking about and get your site up. http://t.co/VM1tgaFb",,kerryourself
2011-09-30 18:40:23+00:00,119844052836421632,"Ditto. ""@JCSocialQueen: BoA to charge $5 per month for debit card use http://t.co/VgDiiC82 Guess I'll be changing banks soon @bankofamerica""",,CaliFlahive
2011-09-30 18:38:39+00:00,119843615282434048,I guess @BankOfAmerica forgot it was we the people who bailed them out,,beachcoaststyle
2011-09-30 18:38:06+00:00,119843477445033984,"Thanks a lot, @Bankofamerica. Now I have to change primary checking accounts AGAIN. A monthly $5 debit card fee? Still waiting for 'lol jk'.",,AndrewYellis
2011-09-30 18:36:54+00:00,119843178063986688,@BankOfAmerica should be ashamed charge their customers for something they promised would be eliminated with electronic banking,,beachcoaststyle
2011-09-30 18:34:59+00:00,119842694011953152,@chrisdinhh I'm going to cancel @BankofAmerica account too.. transferring everything over to my Chase acct!,,MarielMendoza
2011-09-30 18:32:56+00:00,119842180146790402,"@bankofAmerica charging monthly $5 fee for debit card. Will follow Netflix's  Qwikster lead. Coming soon, ATM division: Bankster",,spockosbrain
2011-09-30 18:31:55+00:00,119841921253380096,#shockandawe @BankofAmerica has chosen to provide little to no access to their online banking service today. How much money are you losing?,,kerryourself
2011-09-30 18:30:15+00:00,119841503202906112,@Davidctaylor Being able to use the @bankofamerica website would be a benefit to me.,,BarlowBrewing
2011-09-30 18:27:52+00:00,119840904998690816,RT @LakersNation: so the gov't (taxpayers) bails @BankofAmerica out & now they thank us by charging US $5 a month to use our ATM cards? #WTH,,yestrask
2011-09-30 18:25:46+00:00,119840373538426880,“@TichaPenicheiro: So.... I heard @bankofamerica is going to start charging every time you use your ATM card!!! Is it true???” what?!?!?!?,,M_whippp
2011-09-30 18:24:56+00:00,119840165832302592,"Thanks for the $5 debit card fee you are rolling out, @bankofamerica. Use my extra $ to fix your shitty website so I can check my balance.",,BarlowBrewing
2011-09-30 18:22:32+00:00,119839561642807296,RT @LakersNation: so the gov't (taxpayers) bails @BankofAmerica out & now they thank us by charging US $5 a month to use our ATM cards? #WTH,,notandyy
2011-09-30 18:22:07+00:00,119839455979900928,I'm so done with @bankofamerica,,stevie_wilks
2011-09-30 18:21:24+00:00,119839277361278976,@bankofamerica sucks. I'm trying to fucking close on Monday and ask why my bank statement has my apt address in front of my street addr?,,stevie_wilks
2011-09-30 18:20:23+00:00,119839019348660224,"Dear @BankofAmerica, Enjoy loosing a couple long time customers.  I am now accepting applications for banks that don't charge dumb fees.",,AdamSMessinger
2011-09-30 18:20:03+00:00,119838936020422656,@kelbysmith same! Been with @bankofamerica for over 10 years and I'm closing my account for #becu. Ridiculous surcharges and fees!,,morganwierleski
2011-09-30 18:19:29+00:00,119838794039042049,About to switch banks RT @LakersNation: @BankofAmerica got bail out & now they thank us by charging US $5 a month to use our ATM cards? #WTH,,LakersJo
2011-09-30 18:16:54+00:00,119838143972257792,so the gov't (taxpayers) bails @BankofAmerica out & now they thank us by charging US $5 a month to use our ATM cards? #WTH,,LakersNation
2011-09-30 18:16:40+00:00,119838082819309568,@bankofamerica @BofA_Help @BofA_Careers B of A sux! Been w them my whole life but leavin after this ridiculous $5 debit thing. Hello Chase:),,justincowden
2011-09-30 18:13:51+00:00,119837375886143488,"Is today a GREAT day for an anti- #BofA protest or what? Thanks, @BankofAmerica for the perfect timing! #righttothecity #OccupyBoston",,Benjamin_Flex
2011-09-30 18:12:06+00:00,119836935719108608,"I have been a @BankofAmerica customer for 21 years. If they charge me for using my debit card, I will switch banks.",,edwardoneill
2011-09-30 18:10:32+00:00,119836542528274432,@bankOfAmerica,,AZALMANEA
2011-09-30 18:10:28+00:00,119836524773781504,So.... I heard @bankofamerica is going to start charging every time you use your ATM card!!! Is it true???,,TichaPenicheiro
2011-09-30 18:08:52+00:00,119836121478868993,What is up with @BankofAmerica being inaccessible online? #gottacheckmyaccount,,mgmcevoy
2011-09-30 18:07:10+00:00,119835695715057664,@bankofamerica I'll be doing the same soon. Charging me for using my own money isn't the best way to engender feelings of goodwill.,,MBsandsKU
2011-09-30 18:05:12+00:00,119835200468426752,@bankofamerica I'm having trouble accessing your online banking site. I imagine it's because everyone's trying to close their accts. w/you.,,MBsandsKU
2011-09-30 18:03:54+00:00,119834871295254528,looks like @BankOfAmerica is getting a lot of noise from their customers about the stupid new debit card fees!  website is down!,,beachcoaststyle
2011-09-30 18:01:09+00:00,119834178920521728,The HEAF family thanks @bankofamerica for making the Yankees accessible to our youth!,,HEAFNYC
2011-09-30 17:57:16+00:00,119833201958068225,Who is the genius @bankofamerica that gave the approval for $5 fee? #nowachasecustomer,,EPeterBelanger
2011-09-30 17:54:55+00:00,119832610263408640,Having difficulties with @bankofamerica today. They are having trouble with online services. :(,,stressedmoms
2011-09-30 17:54:01+00:00,119832385037680640,What's going on w/ the @bankofamerica site? I need my daily reality check on my accounts! #biggerthanyoucanhandle #cantlivewithorwithout,,jordanpcallais
2011-09-30 17:43:55+00:00,119829842945515521,what bad timing for @bankofamerica to have the online site go down. nice follow up to debit card fee announcement.,,newmanea
2011-09-30 17:43:40+00:00,119829779443744769,"Aw, @bankofamerica, it was so kind of you to sweeten my closed account just a little more.  I don't miss you either. &lt;3",,vitupera
2011-09-30 17:41:44+00:00,119829294284414976,"@BankofAmerica, @WellsFargo &, especially, #ChaseBank can kiss my ass before I'll pay a monthly fee to use my debit card! #Greed #EpicFail",,NathanLive
2011-09-30 17:40:56+00:00,119829091594678274,"Oh yeah, fuck you and your fees @bankofamerica",,YolausKriff
2011-09-30 17:40:48+00:00,119829058002497536,@knottychic What's up with @bankofamerica charging $5 to use your debit card?..#timeforanewbank,,GoldenMediaPR
2011-09-30 17:40:26+00:00,119828966101090304,"excited to run in the @bankofamerica Chicago Marathon Let's Run Together Charity Relay with @hopesolo, @AbbyWambach, and @alexmorgan13",,ScottHerrick12
2011-09-30 17:38:44+00:00,119828538948993025,@bankofamerica Say goodbye to my accounts if you start charging for my debit card. But that's what you want isn't it.,,harrisonmarkey
2011-09-30 17:37:42+00:00,119828276964360192,"pssst, @bankofamerica , your online banking web site is down! this could be a problem.",,omgbobbyg
2011-09-30 17:36:13+00:00,119827904367575040,@bankofamerica your website crashing on the day of this announcement might be a hint too.,,SamuelWhittaker
2011-09-30 17:34:37+00:00,119827504386162689,"@andrealigon4567 @bankofamerica Yeah, def time to chg banks. Chase is looking like a much better choice at the moment #abouttoswitchbanks",,yvettejcostello
2011-09-30 17:32:23+00:00,119826940885614592,@BankofAmerica made a Perfect shot to their foot with the $5 Debit Card Charge.  Watch the masses exit the institution.,,MrDungBeatle
2011-09-30 17:27:02+00:00,119825595579367427,@VegasTVLocalite I said the exact same thing  when i heard about the new @bankofamerica fee..  #sucks,,andreamills74
2011-09-30 17:26:30+00:00,119825459851698176,"@bankofamerica WILL lose my business if they go through with adding debit card charge next year. Listen to your customers, #bankofamerica .",,SamuelWhittaker
2011-09-30 17:25:41+00:00,119825254544711680,@BankofAmerica website is down.  Hope these new fees are going to good use. #DebitCardRebellion,,jasonbarell
2011-09-30 17:24:36+00:00,119824979721334784,Goodbye @bankofamerica. Hello @CharlesSchwab.,,mnover81
2011-09-30 17:23:55+00:00,119824809415802880,@bankofamerica will spend a lot of money 2-3 years from now trying to win back the clients it loses today with stupid $5 debit fee #badbank,,Ipartmyarmhair
2011-09-30 17:18:40+00:00,119823486914015232,And @BankofAmerica ? Smh,,MelaninWonder
2011-09-30 17:16:33+00:00,119822954245787649,I for one think @bankofamerica should be allowed to suddenly charge $5 a month to have a debit card.  I'll just switch banks. #BofA,,bburbank
2011-09-30 17:08:30+00:00,119820930582188032,#facepalm @bankofamerica want to charge $5 a month so i can use my own money? #fuckbofa time to change banks. Who will fuck me the least?,,mpmicale
2011-09-30 17:08:29+00:00,119820924450127872,"@bankofamerica @BofA_Community Hoping your site outage is due to a debit card backlash!  I will be switching for sure, no loyalties here.","Place(fullName='Los Angeles, CA', name='Los Angeles', type='city', country='United States', countryCode='US')",jediwright
2011-09-30 17:07:24+00:00,119820653665853441,"@AishaWoods @bankofamerica well, the sad part is I think many banks are following that. A couple of banks already do it in $3 or $4 fees",,MacTheDoulos
2011-09-30 17:07:00+00:00,119820551014457346,I'm not using my debit card anymore @BankofAmerica $5.00 fee is some BS,,NewscasterStew
2011-09-30 17:02:15+00:00,119819356963221504,"Fail, @bankofamerica, fail.: http://t.co/ss6mvvqr via @cnn",,NateIngraham
2011-09-30 16:59:49+00:00,119818743261040641,Hey @bankofamerica #Detroit customers. Join @TeamPSCU if you don't like their new increased fees. Switching is easy! http://t.co/f05lYiiu,,TeamPSCU
2011-09-30 16:56:39+00:00,119817946066460672,@chasebanking don't even think about charging a penny for debit card transactions like dumb @BankOfAmerica #RememberNetflix,,SolarFred
2011-09-30 16:52:55+00:00,119817009742610433,TWEET IT UP:Drop @bankofamerica like a bad habit!!,,Carbon_Silver
2011-09-30 16:51:49+00:00,119816732360704000,@BankofAmerica #F-U-C-K-Y-O-U,,KaptainDex
2011-09-30 16:50:10+00:00,119816314578665472,@bankofamerica Making HUGE financial mistake charging $5/mo for debit charges. I predict massive exodus. #boa #financialmistake,,Misty_Simons
2011-09-30 16:46:14+00:00,119815325243019264,Is this all because of @BankofAmerica 's new $5/month debit charge? #occupywallst,,KatraHigher
2011-09-30 16:45:16+00:00,119815081054834688,"Wow, low blow by @BankofAmerica http://t.co/dzQ0EbTe 'm predicting they will lose customers left and right over this dumb debit card fee!",,MeredithLEaton
2011-09-30 16:44:39+00:00,119814926310195200,No Thx RT @JDBurget: BOA=Netflix of banks. RT @joshgroth: @BankofAmerica  debit C users to pay $5 /month for purchases http://t.co/9m1fMi21,,cascade_cg
2011-09-30 16:42:06+00:00,119814284044808192,@liviniowa ahhh but i LOVE the convenience - they're on every corner! RT @LivInIowa @Skyekm @BankofAmerica - that's why #creditunions rock!,,Skyekmb
2011-09-30 16:37:03+00:00,119813014986829825,RT @jalvani: @ConsumInterests I've switched banks due to @bankofamerica's  sundry fees. The number and size of fees kept going up....,,ConsumInterests
2011-09-30 16:35:19+00:00,119812578372370432,@bankofamerica its funny that your homepage went down the same day you decided to do this: http://t.co/8y8ig5sK,,Thunder_Truffle
2011-09-30 16:34:49+00:00,119812452337713152,BOA's website is down AND they're now going to charge debit card users a monthly fee.  #FAIL! CC: @BankofAmerica,,Skyekmb
2011-09-30 16:34:48+00:00,119812448558645248,UGHHH SO I HATE @WELLSFARGO &NOW MY FAV @BANKOFAMERICA BOUT2CHARGE ME 2USE MY CARD UGGHH I HATE BANKS!!!! IM BOUT TO START A BANK!!!,,AshleySade3
2011-09-30 16:34:37+00:00,119812401267867649,all of @bankofamerica websites are DOWN. I can't pay bills!,,taylorhou
2011-09-30 16:32:05+00:00,119811766728404992,"@bankofamerica I will pull my mortgage, checking and my savings accts from your bank if you charge for ATM EVEN IF I AM NOT AFFECTED! #hers",,Emergiblog
2011-09-30 16:31:51+00:00,119811707769061377,EW! @BankofAmerica are you serious? http://t.co/Piy483Tt  I should switch my accounts to another bank...,,Csoya
2011-09-30 16:30:32+00:00,119811374716162048,"@BankofAmerica passes the buck. $5 monthly fee simply for using debit card #FAIL-out Also, BofA has a 3yr old twitter acct & NO tweets #LAME",,SmartAlexander
2011-09-30 16:18:44+00:00,119808405119582208,"@AskUSBank cool, because I know there is kinda a public outcry that @bankofamerica is doing that and I use my debit card for purchases.",,jabronimike
2011-09-30 16:18:03+00:00,119808234755330048,@BankOfAmerica to charge Debit Card fees monthly! 1 more reason I'm glad I switched to my CU! http://t.co/qkGDqBGd via @YahooFinance,,jkhartwell23
2011-09-30 16:17:06+00:00,119807992907563008,Off to close my @BankofAmerica accounts. Enough is enough.,,ShirleySchlag
2011-09-30 16:16:11+00:00,119807762770296832,"@bankofamerica @BofA_Community @BofA_News Hey #BOA, remember the $45B we spent to save your ass? Thanks for screwing us in return!",,xrobnx
2011-09-30 16:15:07+00:00,119807495312130048,@bankofamerica Really? Are you really Fucking Serious? You really need my $5?,,imjustdave
2011-09-30 16:11:08+00:00,119806491011198976,@CHARismaaa @BankOfAmerica umm that only means its time to change banks,,givemeurtots
2011-09-30 16:09:25+00:00,119806061485113344,@cesargamez @likeabel I think Wells Fargo will be getting my business! @bankofamerica,,disguyyy
2011-09-30 16:09:08+00:00,119805991805128705,are you kidding me @bankofamerica? $5 fee to use my debit card. #BYE,,laurenrizzi
2011-09-30 16:08:39+00:00,119805869524385793,@willis54. See ya @bankofamerica. Here we come @webster,,CoreyCarp
2011-09-30 16:07:57+00:00,119805692650586112,@CoreyCarp fuck @bankofamerica lets go to @Webster,,willis54
2011-09-30 16:04:31+00:00,119804828032577536,Time to move my money from @bankofamerica. Getting hit with new bank fees? Blame Dodd-Frank http://t.co/qSQXTfKX,,GregSibilio
2011-09-30 16:04:20+00:00,119804782113329152,RT @TeamPSCU: Did you know @bankofamerica will start charging $5 per month to use their debit card? Join @TeamPSCU #Detroit #FreeDebitCards,,CUinsight
2011-09-30 16:03:23+00:00,119804544443097088,I wonder how much money @bankofamerica will lose if everyone leave. How they go frm .44 to $5? Smh #greed,,JulioLPhilipe
2011-09-30 16:03:11+00:00,119804490282041344,More bad news for bank customers: Debit card fees - Yahoo! Finance http://t.co/tgW4DJVV via @bankofamerica - yeah hear this BOA--- FUCK YOU!,,CoreyCarp
2011-09-30 16:02:51+00:00,119804407780093952,Hey @BANKOFAMERICA go F#*k yourself and you new fees. You r out of your mind. I hope everyone leaves u and u go outta business.,,manzoNYC71
2011-09-30 16:01:56+00:00,119804178137751552,Did you know @bankofamerica will start charging $5 per month to use their debit card? Fact. Ask why @BofA_Help. Then join @TeamPSCU #Detroit,,TeamPSCU
2011-09-30 16:01:38+00:00,119804102128566273,Lmao!RT @KZERGABEGALLERY: Hahahahaha RT @ih8tweetn: #FF @BankofAmerica    They'll charge you tho.,,scaterpillar
2011-09-30 15:56:29+00:00,119802806004744192,I will be looking for a new bank this weekend because @bankofamerica is outrageous with this $5/month debit card fee #BOAsucks,,R_S_Anderson
2011-09-30 15:55:30+00:00,119802560856068096,Charging $5 for debit card use @bankofamerica?  This 13yr loyal customer will be taking his money elsewhere...,,Paul_Hatton
2011-09-30 15:52:52+00:00,119801895769481216,nice going @bankofamerica charging monthly fees on the same people that bailed you out. That's real appreciation.,,blskny
2011-09-30 15:49:48+00:00,119801125493936128,F U @Bankofamerica Charging me $5 to use maaa debit card. Shooot. MOB NIGGGGGGGGA,,NVTYD
2011-09-30 15:48:54+00:00,119800896178757632,"Sounds reasonable RT @tressiemcphd: .@BankofAmerica: ""We only charge the POOR, er, sorry, WORKING CLASS! So, what's the problem?!!!""",,krystlemoore
2011-09-30 15:48:53+00:00,119800892793950209,"@bankofamerica I love that you're charging debit card fees, and that online banking is offline. Give em less, charge em more. #dienowplease",,lukemacneil
2011-09-30 15:48:12+00:00,119800720995262465,Hahahahaha RT @ih8tweetn: #FF @BankofAmerica    They'll charge you tho.,,KZERGABEGALLERY
2011-09-30 15:46:26+00:00,119800276533256192,#FF @BankofAmericaThey'll charge you tho.,,BrieIzMe
2011-09-30 15:42:41+00:00,119799331334258689,@DaughterOfNuit O hai! And also O HAI @bankofamerica you jerks! Direful judgments be upon thee! :D,,OrionActual
2011-09-30 15:40:12+00:00,119798708530454529,RT @cityoftucsonaz: Did you know @bankofamerica will start charging $5 per month to use their debit card? Join @hughesfcu #FreeDebitCards,,CUinsight
2011-09-30 15:39:52+00:00,119798625302888448,Absolutely ridiculous! @BankofAmerica to charge $5 a month to use a debit card via @azfamily:  http://t.co/oLVdTX63 What do you think? #phx,,Likeabel
2011-09-30 15:38:50+00:00,119798366287826945,agree. RT @McDrama: I will drop @BankofAmerica if they charge me $.01 for using my debit card. Anybody else agree?,,nhagianis
2011-09-30 15:38:28+00:00,119798271613997056,RIP to @bankofamerica's mentions,,aGlowUp
2011-09-30 15:36:50+00:00,119797860110839808,"Typical for #BofA , considering switching everything from there to #CapitalOne despite less ATMs  http://t.co/qQWPi7qm @bankofamerica",,YayConnolly
2011-09-30 15:36:28+00:00,119797767500599297,I will drop @BankofAmerica if they charge me $.01 for using my debit card. Anybody else agree?,,McDrama
2011-09-30 15:30:38+00:00,119796299167051776,"@bankofamerica, meet @netflix. I'm sure you guys have crossed paths on your ""WE'RE SINKING OUR COMPANY BECAUSE WE'RE GREEDY"" retreats.",,DookyBootyInc
2011-09-30 15:29:08+00:00,119795923265130496,"Shameful!! The poor suffer from banks, again. #debitcard #badeconomy @bankofamerica @chase #putmoneyundermattress   http://t.co/V8oiVmZo",,YaelBreimer
2011-09-30 15:27:59+00:00,119795634994810880,#BofA 's stock under $6.25 a share The information provided to me seems 2 suggest the inevitable @bankofamerica will fail Run away from BofA,,BofABankFraud
2011-09-30 15:25:39+00:00,119795046601068544,At @bankofamerica,,Double_Ohhh7
2011-09-30 15:24:57+00:00,119794872591982592,I'm worried about the competition's uptake of this tactic RT @strawberrymajz: Hey @bankofamerica! debit card fees = #angrycustomer,,f4ever
2011-09-30 15:24:57+00:00,119794871245615104,I'm worried about the competition's uptake of this tactic RT @strawberrymajz: Hey @bankofamerica! debit card fees = #angrycustomer,,FarazH
2011-09-30 15:23:34+00:00,119794522862522368,@BankofAmerica this $5 monthly surcharge to use your Bank Card is about to lose you a loyal customer.,,_WA2
2011-09-30 15:22:49+00:00,119794333980430336,@Waterborn_2o2p @bankofamerica Good choice!!,,MAINEac17
2011-09-30 15:22:13+00:00,119794183241334787,@bankofamerica is getting a bad rap. They can charge whatever they want.,,edjames01
2011-09-30 15:21:56+00:00,119794111741042689,@thecave2130 @WillhoitInc @bankofamerica I was thinkin of movinh to gulf winds credit union. No fees.,,bumpyjourney
2011-09-30 15:21:47+00:00,119794074290098176,@rltaylor22 @bankofamerica Perhaps they need to hire a couple of us communication professionals to mitigate the situation! :),,josh_beaty
2011-09-30 15:21:27+00:00,119793988122324992,@ConsumInterests I've switched banks due to @BankofAmerica's  sundry fees. The number and size of fees kept going up. Ridiculous.,,jalvani
2011-09-30 15:21:25+00:00,119793981235277824,@LashezNLipstick @bankofamerica @G_Marie_ My sentiments exactly!,,GlamNiki
2011-09-30 15:14:02+00:00,119792123653521409,"@WillhoitInc agreed, bank shopping time. Bye bye, @bankofamerica. I have 3 checking accounts, that's $180/year in fees!",,thecave2130
2011-09-30 15:13:27+00:00,119791977792421888,Would you switch to an ATM-only card to avoid debit card fees charged by @BankofAmerica or anyone else? http://t.co/hFuPPIDo,,ConsumInterests
2011-09-30 15:12:25+00:00,119791718232113153,"@arrington13, @bankofamerica can go suck it, as far as I'm concerned",,schmibny
2011-09-30 15:10:11+00:00,119791154576359424,"Next, @BankofAmerica will probably charge customers to store & lend out their savings http://t.co/2KHTj3MT",,Justin_D_Martin
2011-09-30 15:08:07+00:00,119790634474287104,Wow! F*ck u @bankofamerica RT @cOoked_cOke_: @ASHLEY_BEEZY http://t.co/VwP3TJPU   thought maybe this could help you a bit,,ASHLEY_BEEZY
2011-09-30 15:07:27+00:00,119790466538553345,Everyone else is closing their accounts. RT @SeauxLeaux: i cannot access my @bankofamerica account online. why is it taking this long?,,Carnegro
